OBJECTID	PDIV_ID	Af_used_2017	Af_used_irr_2017	Acres_2017	Af_used_mun_2017	Af_used_stk_2017	long_nad83	lat_nad83	county
113	36421	0.007979107	0	0	0.007979107	0	-101.2373062	39.13491668	LG
114	13248	152.0243915	152.0243915	122	0	0	-101.9571348	38.64207282	GL
115	23573	0	0	0	0	0	-101.6454266	38.65496365	GL
116	52058	218.60605	218.60605	260	0	0	-101.6803096	37.69853461	ST
117	26422	0	0	0	0	0	-101.68057	37.6483359	ST
118	37207	0	0	0	0	0	-97.12968306	37.96369792	BU
119	54342	92.96733783	92.96733783	71	0	0	-101.7474787	38.80751079	WA
120	53842	139.7878171	139.7878171	123	0	0	-99.53773789	37.81154712	ED
121	50788	0	0	0	0	0	-101.8878527	37.60420939	ST
122	29367	214	214	375	0	0	-101.6301522	37.36644688	MT
123	33366	287.97211	287.97211	141	0	0	-101.0435362	37.96965552	FI
124	30947	96	96	110	0	0	-100.9932734	38.17458446	FI
125	42655	141	141	130	0	0	-97.61504149	38.02506124	HV
126	35214	0	0	0	0	0	-100.8157665	37.50420466	HS
127	34108	0	0	0	0	0	-101.8061769	37.54510251	ST
128	45793	95.03576788	95.03576788	120	0	0	-101.4505606	38.49927741	WH
129	14622	69	69	133	0	0	-100.6750013	38.15087965	FI
130	6211	0	0	0	0	0	-101.0200685	37.612656	HS
131	34921	297	297	331	0	0	-101.3212589	37.34639341	SV
132	27615	0	0	0	0	0	-101.2699723	37.39440947	GT
133	18762	0	0	0	0	0	-100.6954194	37.56787824	HS
134	12028	96	96	97	0	0	-98.14865936	37.89571382	RN
135	5492	0	0	0	0	0	-101.6931006	38.70615773	WA
136	16747	95	95	66	0	0	-98.90832602	37.76897669	PR
137	18266	9.835476951	9.835476951	11	0	0	-100.980027	38.67156283	SC
138	7494	0	0	0	0	0	-98.43240677	37.80483346	RN
139	32741	0	0	0	0	0	-99.41659896	38.47759183	RH
140	1674	0	0	0	0	0	-97.37901139	37.83461504	SG
141	46694	114	114	120	0	0	-100.3188671	37.95005927	GY
142	43160	0	0	0	0	0	-97.09150722	39.85959367	WS
143	54026	0	0	0	0	0	-101.4034317	38.02516357	KE
144	35559	81	81	123	0	0	-100.9040467	38.1637125	FI
145	46175	0	0	0	0	0	-101.8701849	37.66062531	ST
146	9213	0	0	0	0	0	-101.32033	37.1630628	SV
147	35919	0	0	0	0	0	-97.97580842	38.03088955	RN
148	38620	0	0	0	0	0	-101.7530605	37.4939246	ST
149	30745	60.30455638	0	0	60.30455638	0	-100.8470133	37.48926112	HS
150	54965	69.45505768	69.45505768	120	0	0	-101.8353711	38.71171199	WA
151	32084	0	0	0	0	0	-101.582414	37.27995844	MT
152	12390	0	0	0	0	0	-101.6211517	38.66834003	GL
153	26897	0	0	0	0	0	-100.9988212	38.46397411	SC
154	33656	0	0	0	0	0	-101.2839104	37.37712945	SV
155	30114	0	0	0	0	0	-100.9576331	38.54743934	SC
156	5163	32.5854455	0	0	32.5854455	0	-98.40125934	39.00959959	LC
157	28647	354	354	244	0	0	-101.4196557	37.19169469	SV
158	51940	0	0	0	0	0	-97.02652507	37.17180733	CL
159	43891	110	110	130	0	0	-100.8921776	38.49771886	SC
160	43338	293	293	250	0	0	-101.2444293	37.69288958	GT
161	36310	182	182	280	0	0	-101.1865689	37.72188013	GT
162	42910	0	0	0	0	0	-98.3533548	38.52091531	RC
163	53488	0	0	0	0	0	-98.33166371	38.5293012	EW
164	27707	0	0	0	0	0	-101.9907576	37.37896116	MT
165	37025	0	0	0	0	0	-100.9149555	37.38141973	SW
166	49719	0	0	0	0	0	-101.8585002	38.63230933	GL
167	41756	0	0	0	0	0	-101.894361	38.78236713	WA
168	52748	0	0	0	0	0	-101.9011556	38.7807762	WA
169	41599	21.0952245	21.0952245	15	0	0	-101.4324827	38.61927531	WH
170	34170	107.4405173	107.4405173	74	0	0	-101.4417467	38.63262772	WH
171	21100	0	0	0	0	0	-101.5471315	37.37558218	SV
172	43194	287.5455346	287.5455346	240	0	0	-101.5650888	37.28006656	MT
173	30566	191	191	200	0	0	-100.1063456	37.60576148	FO
174	8396	155.8697073	155.8697073	120	0	0	-101.7946352	38.73798422	WA
175	4311	0	0	0	0	0	-101.195607	37.72219094	GT
176	34556	0	0	0	0	0	-99.25332086	38.46528378	RH
177	1331	0	0	0	0	0	-95.31054999	39.40318827	JF
178	48922	71.93072908	71.93072908	100	0	0	-97.66976239	38.19328958	MP
179	33267	18.28258928	18.28258928	9	0	0	-99.87479596	38.07295817	HG
180	42615	0	0	0	0	0	-94.69021206	39.18123992	WY
181	21975	0	0	0	0	0	-94.69444963	39.17878113	WY
182	50722	0	0	0	0	0	-97.80759124	37.97428252	RN
183	9081	0	0	0	0	0	-101.3451297	37.67346271	GT
184	26884	567.1794777	0	0	0	0	-99.96030049	37.73006026	FO
185	44458	0	0	0	0	0	-100.5689619	39.54429396	SD
186	41846	46.44239238	0	0	46.44239238	0	-97.36474353	38.91557982	DK
187	32729	28	28	41	0	0	-100.561494	38.51886814	LE
188	11813	0	0	0	0	0	-98.41617363	37.25030231	BA
189	38225	158.2410365	0	0	158.2410365	0	-97.6027924	38.8325527	SA
190	10668	0	0	0	0	0	-95.60348742	38.43511917	OS
191	37663	42.04682508	0	0	42.04682508	0	-96.43527069	39.75462	MS
192	34230	32.98900418	0	0	0	32.98900418	-101.0722618	38.45839026	SC
193	13402	2	0	0	2	0	-97.78463101	39.78701748	RP
194	53323	0	0	0	0	0	-100.6893962	37.40177776	HS
195	28374	0	0	0	0	0	-100.9250579	38.22524937	FI
196	16525	179	179	126	0	0	-100.4745452	37.47834755	GY
197	19389	0	0	0	0	0	-97.67585692	38.11213037	HV
198	11445	0	0	0	0	0	-100.4473516	37.73364445	GY
199	22997	0	0	0	0	0	-98.6607567	38.25729259	SF
200	1143	0	0	0	0	0	-101.5421461	37.34067069	SV
201	6986	14.74047954	0	0	14.74047954	0	-101.63087	37.11967615	MT
202	33492	0	0	0	0	0	-99.25792449	38.16799773	PN
203	9235	53	53	36	0	0	-101.0280645	39.81745154	RA
204	38697	58	58	100	0	0	-100.8839893	38.60428178	SC
205	38123	67.84604006	67.84604006	117	0	0	-100.8791301	38.61295359	SC
206	13419	51	51	38	0	0	-100.4451944	38.53271616	LE
207	25232	77	77	140	0	0	-100.5048628	38.54750512	LE
208	14994	0	0	0	0	0	-101.7149102	37.60641603	ST
209	23719	0	0	0	0	0	-101.5593215	38.69090233	WH
210	30485	271.5078364	271.5078364	240	0	0	-99.75900533	37.1370675	CA
211	50717	341	341	420	0	0	-100.7711053	37.28947059	SW
212	39595	0	0	0	0	0	-96.40995294	39.71490232	MS
213	29283	0	0	0	0	0	-101.6387093	37.68884621	ST
214	18272	1.508084984	0	0	0	0	-97.9758744	38.02944787	RN
215	22893	19.36161006	0	0	19.36161006	0	-94.77988001	37.41111121	CR
216	52890	6	6	17	0	0	-101.0684105	38.33842051	SC
217	48699	0	0	0	0	0	-101.070962	38.32286467	SC
218	34670	26	26	135	0	0	-100.7882677	37.43049241	HS
219	34458	140.0833333	140.0833333	120	0	0	-97.65844723	38.14853902	HV
220	5026	17.39445329	0	0	17.39445329	0	-100.0421302	38.66813351	NS
221	15994	392	392	320	0	0	-101.7138494	37.6416656	ST
222	5992	7.262521827	7.262521827	50	0	0	-101.6867787	38.77875239	WA
223	44986	0	0	0	0	0	-99.05166657	38.47786384	RH
224	7623	0	0	0	0	0	-100.7579659	37.15433383	SW
225	47935	0	0	0	0	0	-99.3492158	38.45248658	RH
226	26105	167.5885604	167.5885604	135	0	0	-98.87098121	38.31171285	BT
227	20353	255	255	244	0	0	-100.625293	37.47558387	GY
228	26267	20	20	124	0	0	-101.5899958	39.69156545	CN
229	5128	95	95	197	0	0	-101.0404688	38.52212125	SC
230	8907	0	0	0	0	0	-101.6407554	38.66398252	GL
231	43571	106	106	232	0	0	-101.1591175	37.34070596	SV
232	14897	85.14167518	85.14167518	120	0	0	-99.07156997	38.48425184	RH
233	46756	24	24	40	0	0	-101.065826	38.3213917	SC
234	2622	6	0	0	0	6	-101.064776	38.32265169	SC
235	14615	0	0	0	0	0	-101.1756907	37.10684127	SV
236	46943	8.97710917	8.97710917	70	0	0	-99.27156557	38.46189526	RH
237	41902	13.92415552	0	0	13.92415552	0	-99.90675671	38.43930983	NS
238	12311	0	0	0	0	0	-99.56710774	39.9218038	PL
239	2377	84	84	120	0	0	-100.6120324	39.41896458	SD
240	54222	19	19	25	0	0	-99.5662647	39.92386882	PL
241	44498	103.8265956	103.8265956	80	0	0	-99.54537577	38.2159355	PN
242	25699	0	0	0	0	0	-97.85270257	37.43012853	KM
243	3291	0	0	0	0	0	-100.5885217	37.66379342	GY
244	53700	0	0	0	0	0	-101.2772405	37.94995425	KE
245	35002	176.5833333	176.5833333	130	0	0	-99.05419669	37.9235306	ED
246	37630	180	180	160	0	0	-99.56983252	38.20382178	PN
247	14834	61.52044953	0	0	61.52044953	0	-100.3443519	37.29111256	ME
248	31322	0	0	0	0	0	-101.2748675	38.56192327	WH
249	42175	0	0	0	0	0	-101.2702234	38.55838642	WH
250	41881	0	0	0	0	0	-100.9201892	38.08046308	FI
251	54979	0	0	0	0	0	-101.3289078	38.49521617	WH
252	23822	0	0	0	0	0	-96.40778602	39.1775062	RL
253	53642	13.19621545	13.19621545	120	0	0	-101.42695	38.48849779	WH
254	18257	0	0	0	0	0	-102.0376844	38.84226807	WA
255	25133	23.36282534	23.36282534	44	0	0	-101.463021	38.49562725	WH
256	17785	0	0	0	0	0	-100.9774397	37.21083625	SW
257	37043	0	0	64	0	0	-99.74998312	38.28246638	NS
258	21585	91.41666667	91.41666667	129	0	0	-98.96853855	38.46724163	BT
259	42254	79	79	250	0	0	-101.300769	39.58782936	RA
260	29471	0	0	0	0	0	-101.4699309	37.58371126	GT
261	54927	0	0	0	0	0	-100.7921132	37.82595525	FI
262	4970	16.15155393	0	0	16.15155393	0	-101.8801965	37.52102516	ST
263	25301	87.2791552	0	0	87.2791552	0	-98.02669191	39.9606034	JW
264	36196	0	0	0	0	0	-100.8480509	37.74738288	FI
265	13966	117.1271532	117.1271532	120	0	0	-101.0302492	37.5303214	HS
266	30476	58.28430786	58.28430786	105	0	0	-101.2936366	38.61340272	WH
267	26523	20	20	122	0	0	-101.6122237	38.56676114	GL
268	29924	16.71285342	0	0	16.71285342	0	-100.7004545	37.20167714	SW
269	20911	0	0	0	0	0	-95.24239316	38.98387581	DG
270	25382	165	165	120	0	0	-100.8505179	37.27316168	SW
271	28265	0	0	0	0	0	-100.7897793	37.74047169	FI
272	21431	0	0	0	0	0	-100.7593085	37.58370543	HS
273	52879	0	0	0	0	0	-100.7073949	37.51100445	HS
274	1009	0	0	0	0	0	-101.3732086	38.56088116	WH
275	30891	0	0	0	0	0	-100.4965297	37.61945716	GY
276	13244	0	0	0	0	0	-101.1609229	37.64165081	GT
277	50819	9.022221813	9.022221813	50	0	0	-101.4107429	38.37862045	WH
278	16113	0	0	0	0	0	-101.1543708	38.47749021	WH
279	33101	0	0	0	0	0	-101.7554509	39.84460274	CN
280	43087	38	38	48	0	0	-100.5330381	38.6334171	LE
281	9461	215.4659645	215.4659645	72	0	0	-101.0545828	38.6309847	SC
282	47312	29	29	93	0	0	-101.0545828	38.62725051	SC
283	45856	0	0	0	0	0	-96.83085972	39.04380103	GE
284	45844	66	66	53	0	0	-99.54157595	37.89084809	ED
285	23778	28.41605519	0	0	28.41605519	0	-99.93023963	37.73605013	FO
286	13656	18.66374509	0	0	0	0	-100.2342535	39.36888398	SD
287	3221	6	6	122	0	0	-100.9955761	38.32082231	SC
288	35683	0	0	0	0	0	-101.1439103	37.58998876	GT
289	15475	85.73366355	85.73366355	214	0	0	-96.97824045	38.97088915	DK
290	10412	0	0	0	0	0	-95.95096645	39.14335147	SN
291	7164	169	169	126	0	0	-99.09047872	37.65515178	KW
292	40993	101	101	72	0	0	-100.1317906	37.76923736	FO
293	17400	233.9719688	0	0	233.9719688	0	-101.3569026	37.18470264	SV
294	52768	0	0	0	0	0	-100.8472407	37.95324693	FI
295	51989	253	253	155	0	0	-100.5536534	37.21486654	ME
296	20154	0	0	0	0	0	-101.2488671	37.97996993	KE
297	2641	283	283	128	0	0	-101.5656144	37.34869916	MT
298	28668	193	193	320	0	0	-100.7255146	37.34025448	SW
299	31615	34	34	38	0	0	-97.8150236	39.91454432	RP
300	911	98	98	240	0	0	-100.6627721	37.23483087	SW
301	27606	0	0	0	0	0	-97.84529487	39.36124026	CD
302	41982	0	0	0	0	0	-98.22702513	37.64436676	KM
303	24467	0	0	0	0	0	-98.22482506	37.64040476	KM
304	36977	249	249	223	0	0	-97.58609402	37.81959158	SG
305	37114	0	0	0	0	0	-101.5857795	37.69335519	ST
306	46690	223	223	160	0	0	-100.5656299	37.18340293	ME
307	54594	156.4118079	156.4118079	130	0	0	-98.83527285	37.76638685	PR
308	54368	15.0059383	15.0059383	23	0	0	-101.8999232	37.23959393	MT
309	12553	0	0	0	0	0	-100.8062868	37.39453854	HS
310	26818	109	109	622	0	0	-100.8161383	37.39687303	HS
311	53902	178	178	118	0	0	-101.9147552	39.2346813	SH
312	53723	20	20	14	0	0	-100.8606502	38.07273152	FI
313	47755	357	357	320	0	0	-101.194068	37.1548948	SV
314	52330	0	0	0	0	0	-101.293773	38.65789557	WH
315	36062	2.908691396	2.908691396	3	0	0	-101.2752757	38.66995196	WH
316	17453	309	309	250	0	0	-101.0768724	37.16450952	SV
317	41678	0	0	0	0	0	-100.9588328	37.36313405	SW
318	8486	0	0	0	0	0	-101.2103265	38.64291534	WH
319	35155	0	0	0	0	0	-101.1666659	38.04286255	KE
320	6516	0	0	0	0	0	-99.32124359	38.71577155	EL
321	54	129	129	145	0	0	-101.6008862	37.00994754	MT
322	34414	0	0	0	0	0	-101.6168921	37.00140223	MT
323	17197	11.63154325	0	0	11.63154325	0	-100.4835352	38.95552977	GO
324	27470	35	35	255	0	0	-101.047684	38.03286343	FI
325	31130	207	207	240	0	0	-100.9382886	38.05310241	FI
326	25086	3.322684294	3.322684294	125	0	0	-101.6531652	37.66930053	ST
327	47180	0	0	0	0	0	-101.662326	37.64755094	ST
328	6717	0	0	0	0	0	-101.3945976	37.63050941	GT
329	37621	0	0	0	0	0	-95.07702651	38.54851348	FR
330	45892	0	0	0	0	0	-100.5509528	37.49023483	GY
331	45780	0	0	0	0	0	-101.4517979	37.43256307	GT
332	34646	0	0	0	0	0	-101.4573047	37.4424726	GT
333	15535	0	0	0	0	0	-100.8658632	37.98101598	FI
334	33965	157.710119	157.710119	500	0	0	-100.3005798	37.9135725	GY
335	48457	144	144	145	0	0	-97.66582705	38.2429461	MP
336	6219	0	0	0	0	0	-100.8792309	37.96463817	FI
337	35721	0.061377746	0	0	0.061377746	0	-100.8587131	37.96743397	FI
338	33269	0	0	0	0	0	-99.49218068	37.84378959	ED
339	22457	37.09670985	0	0	37.09670985	0	-100.1919729	37.38682963	ME
340	981	0	0	0	0	0	-100.8869702	37.96693423	FI
341	43483	96.70155992	96.70155992	122	0	0	-100.1473271	37.76544995	FO
342	23240	117.7280413	117.7280413	186	0	0	-97.60798989	39.99782754	RP
343	13527	0	0	0	0	0	-94.97284013	38.98286513	JO
344	32306	0	0	0	0	0	-101.6943395	39.3527098	SH
345	43061	81.170535	81.170535	128	0	0	-97.49812415	39.58734884	CD
346	48680	132	132	130	0	0	-97.56942147	37.93777155	HV
347	13725	0	0	0	0	0	-98.85645366	38.38619348	BT
348	39865	0	0	0	0	0	-100.9785581	37.49329872	HS
349	46403	49	49	37	0	0	-100.5904742	39.7571929	DC
350	34617	0	0	0	0	0	-101.1583733	37.9753695	KE
351	20167	0	0	0	0	0	-99.56903905	39.23556624	RO
352	7040	42	42	68	0	0	-100.6752834	39.26615604	SD
353	8371	0	0	0	0	0	-100.309665	37.92110147	GY
354	932	100	100	125	0	0	-100.6384013	37.75455187	GY
355	53680	65.32372158	0	0	65.32372158	0	-94.69853784	37.0741026	CK
356	30547	125	125	122	0	0	-101.091622	37.3789102	SV
357	50968	195	195	320	0	0	-100.6344454	37.37332555	SW
358	47553	0	0	0	0	0	-100.8802741	37.70668857	HS
359	22183	107	107	187	0	0	-99.12456964	38.2648031	PN
360	27803	0	0	0	0	0	-97.63306213	37.93420245	HV
361	18673	0	0	0	0	0	-101.4915085	38.62089075	WH
362	27262	326	326	235	0	0	-100.8686029	37.67942301	HS
363	17969	0	0	0	0	0	-101.475326	38.61827794	WH
364	37239	0	0	0	0	0	-100.8347925	37.62761024	HS
365	42123	40.85517614	40.85517614	88	0	0	-99.61578792	38.18299626	HG
366	14796	187	187	248	0	0	-100.9854919	38.07244379	FI
367	36478	0	0	0	0	0	-101.8185813	37.63623607	ST
368	295	0.176767909	0	0	0.176767909	0	-97.78726927	37.62557474	SG
369	11837	0	0	0	0	0	-97.77637897	37.62300479	SG
370	5489	0	0	0	0	0	-97.77827901	37.62599471	SG
371	23491	0	0	0	0	0	-96.88588323	38.09228785	MN
372	31313	0	0	0	0	0	-98.64581413	37.28857296	BA
373	42658	12.30102102	0	0	0	12.30102102	-100.9667232	38.26042646	FI
374	48489	117.1666667	117.1666667	65	0	0	-98.82971563	38.37444244	BT
375	31679	0	0	0	0	0	-100.9051718	38.03581616	FI
376	53040	0	0	0	0	0	-100.929069	38.10272306	FI
377	23618	256	256	240	0	0	-101.5617251	37.46786076	ST
378	40214	78	78	118	0	0	-100.8960134	37.5555865	HS
379	51618	0	0	0	0	0	-101.7553573	37.20754782	MT
380	23300	239	239	125	0	0	-101.3793945	37.08654288	SV
381	49272	194	194	137	0	0	-97.5142438	37.90509469	SG
382	39095	12.56525222	12.56525222	13	0	0	-101.9152888	37.32893073	MT
383	16452	2.0125763	0	0	2.0125763	0	-97.58861516	39.02792496	OT
384	42386	0	0	0	0	0	-100.9952861	37.27884027	SW
385	17584	31	31	120	0	0	-102.0487003	39.37478765	SH
386	42138	49	49	93	0	0	-100.9574078	38.18839286	FI
387	11030	0	0	0	0	0	-100.9605517	38.19694884	FI
388	33532	0	0	0	0	0	-101.0443978	38.61162021	SC
389	8116	0	0	0	0	0	-97.43241556	39.70528682	RP
390	38804	70.66666667	70.66666667	129	0	0	-98.93714556	37.64811202	PR
391	5516	134.6666667	134.6666667	130	0	0	-98.96461074	37.66626177	PR
392	24864	117	117	240	0	0	-101.0197222	38.08766359	FI
393	22614	0	0	0	0	0	-101.5785382	37.634827	ST
394	3879	0	0	0	0	0	-101.6172285	37.63149673	ST
395	16780	0	0	0	0	0	-96.77499785	37.40872167	CL
396	11898	0	0	0	0	0	-101.9989763	37.06880223	MT
397	46805	0	0	0	0	0	-101.1727724	37.6889959	GT
398	9017	145.2320232	0	0	145.2320232	0	-97.23346434	38.89985192	DK
399	7729	232	232	122	0	0	-100.176897	38.78461232	GO
400	4006	118.4280545	118.4280545	128	0	0	-97.63367106	38.23575915	MP
401	46355	162	162	153	0	0	-101.7625215	39.58952503	CN
402	15933	59	59	125	0	0	-101.0257867	37.66405361	HS
403	12596	121	121	240	0	0	-101.9835247	38.7703998	WA
404	28818	0	0	0	0	0	-101.0357668	37.65622351	HS
405	23308	94.13995967	94.13995967	120	0	0	-100.5565308	39.37093503	SD
406	27276	0	0	0	0	0	-100.0468675	37.82693201	FO
407	14478	0	0	0	0	0	-100.1269949	37.83289036	FO
408	52279	31	31	50	0	0	-100.3464016	38.82542303	GO
409	47193	78	78	180	0	0	-100.2701097	38.75575283	GO
410	28992	64	64	93	0	0	-100.374373	37.7471521	GY
411	43406	0	0	0	0	0	-101.1063487	37.69353701	GT
412	40082	228	228	240	0	0	-101.047247	37.67503319	HS
413	12496	0	0	0	0	0	-101.4986104	37.56357314	GT
414	29947	0	0	0	0	0	-99.937164	37.68783942	FO
415	22727	296	296	248	0	0	-100.6380098	37.79127	GY
416	49515	539	539	270	0	0	-100.5155653	37.22141988	ME
417	35632	51.5508622	51.5508622	65	0	0	-99.77311645	39.84408457	NT
418	46024	0	0	0	0	0	-95.28944402	38.69080486	FR
419	53074	122	122	120	0	0	-99.95109862	37.63341574	FO
420	32219	0	0	0	0	0	-97.62303569	39.58228566	CD
421	5874	0	0	0	0	0	-99.74807396	37.14085642	CA
422	44590	0	0	0	0	0	-99.74472884	37.14174339	CA
423	36442	84	84	80	0	0	-101.8208236	39.60090478	CN
424	6608	319.9567287	0	0	319.9567287	0	-97.0674163	37.06414889	CL
425	5221	0	0	0	0	0	-101.7441377	37.52647095	ST
426	19451	152	152	120	0	0	-101.4012815	39.51881933	SH
427	47315	50	50	203	0	0	-100.6652532	39.29276578	SD
428	33024	42	42	123	0	0	-100.6409526	39.28872582	SD
429	45263	160	160	134	0	0	-97.62417194	37.99591148	HV
430	50767	135	135	151	0	0	-99.58083146	37.62001771	FO
431	24415	0	0	0	0	0	-99.59853048	37.60405963	FO
432	29312	0	0	0	0	0	-101.9212858	39.29403004	SH
433	32714	41	41	133	0	0	-101.9099355	39.29257011	SH
434	29162	115.8333333	115.8333333	110	0	0	-99.0906606	38.07645461	PN
435	3977	61.3169823	61.3169823	99	0	0	-98.25641824	38.22017427	RC
436	42762	0	0	0	0	0	-98.27584615	38.22472932	RC
437	32600	0	0	0	0	0	-96.76929798	37.38251888	CL
438	51272	86	86	110	0	0	-101.5473351	39.32904143	SH
439	1463	59	59	105	0	0	-101.5494451	39.33233135	SH
440	1954	83	83	120	0	0	-100.7192443	37.38028588	SW
441	25243	153.4566412	153.4566412	128	0	0	-99.40025103	37.8029411	ED
442	12271	135	135	170	0	0	-99.72428416	37.46697198	CA
443	7858	0	0	0	0	0	-100.6423404	37.46300974	ME
444	7085	58.30885896	58.30885896	83	0	0	-99.24150044	38.46162316	RH
445	7979	161	161	136	0	0	-97.72693736	38.28600084	MP
446	6735	0	0	0	0	0	-101.5395041	38.72176288	WA
447	44249	55	55	40	0	0	-101.219934	38.55474872	WH
448	2454	90.21853547	90.21853547	120	0	0	-101.2297442	38.55443874	WH
449	19618	69.35869462	69.35869462	130	0	0	-98.15605697	38.23561071	RC
450	18077	0	0	0	0	0	-99.3997471	37.69452291	KW
451	25037	275	275	120	0	0	-100.6729109	37.19190065	SW
452	36227	0	0	0	0	0	-101.6080982	37.61316723	ST
453	38353	0	0	0	0	0	-101.5715406	37.64598086	ST
454	50984	166	166	122	0	0	-100.3706905	37.39665345	ME
455	13761	0	0	0	0	0	-100.6697952	37.84686167	FI
456	9215	52	52	136	0	0	-100.4472346	37.74820638	GY
457	35292	0	0	0	0	0	-98.73730396	38.34310329	BT
458	53219	159.7975762	159.7975762	120	0	0	-101.9425646	37.65108418	ST
459	6403	208	208	125	0	0	-100.9848591	37.72541776	HS
460	20358	104	104	111	0	0	-99.64700897	38.16119665	HG
461	54533	0	0	0	0	0	-100.9938555	37.74772965	FI
462	13980	183.5501502	183.5501502	130	0	0	-100.9847161	37.74040369	FI
463	17720	146	146	240	0	0	-101.474463	39.32267208	SH
464	37640	132.1666667	132.1666667	130	0	0	-98.95416465	38.19998502	PN
465	27292	97	97	122	0	0	-101.0784531	39.32536431	TH
466	4048	132.7088148	132.7088148	130	0	0	-101.1652255	39.38610307	TH
467	51635	0	0	0	0	0	-101.206007	39.50416114	TH
468	26863	189.9607489	189.9607489	130	0	0	-98.87186545	37.76612778	PR
469	4129	435.4075943	435.4075943	236	0	0	-100.9055507	37.3440333	SW
470	21948	0	0	0	0	0	-100.0381942	37.64348396	FO
471	46851	116.206487	116.206487	125	0	0	-101.4066552	37.26062383	SV
472	39132	122.798457	122.798457	130	0	0	-101.4251537	37.26818977	SV
473	39379	0	0	0	0	0	-99.97243628	37.62595681	FO
474	26933	44	44	90	0	0	-101.1515552	39.38593315	TH
475	52766	64	64	82	0	0	-97.65289988	38.29003375	MP
476	46768	31.16666667	0	0	0	0	-98.7791443	38.30072262	BT
477	4141	70	70	92	0	0	-99.06714029	38.19301405	PN
478	40793	0	0	0	0	0	-100.9007728	38.492421	SC
479	29025	114	114	130	0	0	-97.53246471	37.9305877	HV
480	13677	34.01217121	34.01217121	60	0	0	-101.3219966	38.51771882	WH
481	33256	196	196	121	0	0	-101.4662821	39.80266601	CN
482	5581	0	0	0	0	0	-99.46165596	38.92108108	EL
483	36957	0	0	0	0	0	-98.68341042	37.6740179	PR
484	3902	90.31735364	90.31735364	77	0	0	-101.1751608	38.53366122	WH
485	27476	0	0	0	0	0	-99.91012685	38.0769782	HG
486	43744	88.06908679	88.06908679	240	0	0	-99.73850247	37.57039792	FO
487	38256	0	0	0	0	0	-101.3113574	38.52969366	WH
488	32126	57	57	129	0	0	-101.4672418	38.62027498	WH
489	8890	0	0	0	0	0	-101.4407329	38.61118739	WH
490	9042	366	366	257	0	0	-100.4347863	37.33240332	ME
491	36499	25	25	55	0	0	-101.4672418	38.62646486	WH
492	50268	304	304	250	0	0	-101.4918689	37.86770464	KE
493	24881	0	0	0	0	0	-101.4995784	37.86470836	KE
494	48638	254	254	125	0	0	-101.2855197	37.76883796	KE
495	41367	170.0838727	170.0838727	121	0	0	-100.4621172	37.34016321	ME
496	43407	0	0	0	0	0	-101.2582199	37.76160828	KE
497	35159	165.7935682	165.7935682	112	0	0	-100.3673117	38.74485326	GO
498	19639	217	217	125	0	0	-101.1262993	37.84711443	KE
499	41427	0	0	0	0	0	-96.95784792	38.97530305	DK
500	1842	158.6504261	158.6504261	128	0	0	-99.01959805	37.63303316	KW
501	21262	0	0	0	0	0	-98.05550327	38.17163082	RN
502	48982	28.93653848	28.93653848	120	0	0	-101.8268007	38.73065171	WA
503	28979	26	26	30	0	0	-101.2851089	37.92118494	KE
504	16616	0	0	0	0	0	-101.2547303	37.88670719	KE
505	16749	132.4332287	132.4332287	120	0	0	-99.13574532	37.54627916	KW
506	36674	0	0	0	0	0	-100.7742639	37.40859991	HS
507	29060	0	0	0	0	0	-97.98183521	39.00960449	LC
508	26062	0	0	0	0	0	-99.81531514	38.09566794	HG
509	28239	71.72756874	71.72756874	69	0	0	-99.8162842	38.09294796	HG
510	3136	0	0	0	0	0	-98.97919531	38.44421975	BT
511	9658	0	0	0	0	0	-97.5949699	38.85883526	SA
512	20392	62	62	174	0	0	-101.2428247	38.56941834	WH
513	53837	44	44	250	0	0	-101.5182821	37.73275427	GT
514	36430	31	31	120	0	0	-102.0488503	39.36834778	SH
515	4877	3.275116541	3.275116541	10	0	0	-97.31492239	37.66110476	SG
516	27643	0	0	0	0	0	-97.46002396	37.68940363	SG
517	26060	0	0	0	0	0	-97.35506564	37.66151854	SG
518	2898	1.743127994	0	0	1.743127994	0	-99.19791806	38.52167805	RH
519	17864	0	0	0	0	0	-101.9151908	37.32911473	MT
520	2167	53.78225017	53.78225017	58	0	0	-101.9097786	37.3225909	MT
521	42656	166.897447	166.897447	130	0	0	-98.5425388	37.52518006	PR
522	53787	0	0	0	0	0	-102.0217464	37.43261881	ST
523	9752	0	0	0	0	0	-100.1849337	39.02997559	GO
524	13259	0	0	0	0	0	-100.1849337	39.02997559	GO
525	26406	95.7541944	95.7541944	125	0	0	-97.29064857	39.55933834	CY
526	13440	0	0	0	0	0	-96.70054848	39.67968235	MS
527	21510	0	0	0	0	0	-100.8505668	37.9650379	FI
528	25194	0	0	0	0	0	-96.57718682	39.24371232	PT
529	26279	538	538	372	0	0	-100.5104686	37.33673195	ME
530	14113	12.58333333	0	0	0	0	-98.12132967	37.62377205	KM
531	13084	57	57	85	0	0	-100.4711171	38.53341621	LE
532	18806	222.0600827	0	0	222.0600827	0	-94.86961175	39.06124392	WY
533	39227	0	0	0	0	0	-98.81186451	39.61426103	SM
534	53938	127	127	125	0	0	-98.81186129	38.1704638	SF
535	50562	158	158	125	0	0	-100.9968231	37.27848429	SW
