AGRI_KS,ET_KS,GRACE_Trend_KS,P_KS,SW_KS,URBAN_FLT_KS
0.8946255,2732.0,-285.59644,363.55002,0.06581848,0.10349362
0.44425526,4406.0,-121.88341,703.85,0.73351246,0.19449806
0.92897266,3054.0,-241.49243,521.26,0.14706609,0.042441323
0.81477195,1815.0,-351.68716,530.17,0.53259504,0.39571008
0.26387897,1450.0,-118.40811,370.78,0.046611756,0.02272568
0.18686225,1931.0,-401.34882,476.07,0.0017280114,0.08518956
0.66302866,2496.0,-368.58972,616.58997,0.10460806,0.087302536
0.79971933,2383.0,-338.01367,476.12,0.32344034,0.10704879
0.37521476,2688.0,-353.1966,563.942,0.011973202,0.035442367
0.2508847,1992.0,-273.64133,519.66003,0.14694291,0.074296944
0.29304215,881.0,-281.33893,265.08,0.21800558,0.15010697
0.5220568,2105.0,-118.40811,339.81,0.020629076,0.045403473
0.26269293,2700.0,-310.64453,489.68,0.35549495,0.1107454
0.45220876,1961.0,-657.8845,356.93,0.0024644197,0.12011844
0.27625322,1441.0,-453.73685,354.4,0.2955928,0.09854008
0.34601888,3035.0,-353.1966,606.997,0.01240635,0.040884286
0.6087827,3106.0,-361.9958,615.456,0.16432054,0.09997096
0.6364298,2538.0,-283.16107,490.93,0.5036566,0.09891473
0.51038724,1290.0,-425.24097,371.44998,0.0,0.10494953
0.7090124,1288.0,-375.17303,372.85,0.087736316,0.17420636
0.49092522,629.0,-474.36856,246.88,0.0,0.12162102
0.51873624,3130.0,-329.17343,544.64996,0.101766326,0.2673961
0.57583606,1182.0,-230.03015,210.49,0.16866428,0.11044139
0.5897255,1237.0,-346.44556,527.23804,0.0,0.13676973
0.82490563,3241.0,-346.44556,625.818,0.0022240712,0.069395214
0.7185238,366.0,-303.56976,193.98,0.0,0.09383161
0.58565384,1859.0,-118.40811,373.21002,0.2369605,0.14310826
0.77610564,711.0,-577.86804,175.98,0.38991845,0.22451466
0.59204096,1289.0,-317.15866,353.87,2.3053888e-06,0.12181763
0.7440464,2873.0,-338.02228,414.77002,0.38442862,0.2188036
0.91618985,2441.0,-250.47935,512.32,0.10372734,0.028583419
0.70609295,963.0,-323.7525,215.02,0.08431108,0.1658854
0.31739688,1798.0,-225.87646,391.21,0.016464928,0.069263354
0.6074511,2830.0,-353.1966,639.279,0.3086418,0.1375447
0.8978064,2470.0,-338.02228,513.73,0.2549094,0.09976544
0.26387897,1676.0,-291.67087,334.64,0.046611756,0.02272568
0.8063287,2016.0,-270.61285,665.93,0.23020485,0.10887052
0.652115,3769.0,-121.88341,726.44,0.9443908,0.72720563
0.76572156,2380.0,-156.36523,582.97003,0.00079677306,0.07034364
0.6547762,2413.0,-461.4865,312.04,0.1306947,0.14222653
0.53048307,2770.0,-329.17343,363.9,0.20551573,0.07385231
0.36275,2734.0,-338.02228,478.61002,0.36210534,0.21998546
0.5880006,1097.0,-237.20526,282.95,0.0015643869,0.10641651
0.39930496,808.0,-293.0232,333.8,0.0,0.17303023
0.31064594,2328.0,-357.00702,435.44,0.0038145992,0.028308239
0.4182391,1016.0,-424.5725,286.06,0.0,0.032621823
0.33358562,4333.0,-129.42975,714.02,0.7587186,0.17397569
0.5583846,2746.0,-357.00702,528.52,0.32681072,0.31030715
0.7437983,2676.0,-121.88341,546.61,0.21443842,0.09882693
0.7024231,2451.0,-267.43295,437.06,0.045770515,0.11375064
0.72075945,662.0,-323.7525,104.96,0.38380232,0.21962132
0.7206036,1565.0,-273.6083,350.99,0.0,0.07351488
0.4559126,1549.0,-319.84076,366.99,0.23912972,0.11730411
0.7569238,975.0,-336.70618,243.03,0.26425987,0.10611984
0.6088032,1455.0,-252.96307,260.73,0.0,0.25181744
0.31873217,2301.0,-291.75815,405.96,0.40570635,0.16442446
0.9029287,3605.0,-121.88341,597.72003,0.5979632,0.30379304
0.5919787,2977.0,-515.8428,364.97,0.26125732,0.10994938
0.26548845,1891.0,-353.1966,552.104,0.0025526679,0.038785525
0.27076158,3422.0,-196.78854,607.62,0.3624345,0.13377959
0.16554596,3433.0,-346.74042,878.77997,0.6758697,0.14518961
0.5558738,2200.0,-397.07172,380.81,0.32325438,0.3025148
0.8323242,1741.0,-348.45395,636.224,0.075509384,0.06725575
0.095273845,4936.0,-359.12244,617.67004,0.1454028,0.20204
0.4987779,2121.0,-397.63855,392.71,0.15955299,0.31741485
0.6129829,2585.0,-196.78854,529.82,0.2031673,0.34479955
0.60460085,2760.0,-186.82289,457.75,0.32862207,0.09891714
0.617038,1762.0,-515.8428,256.32,0.33362108,0.17095011
0.79971933,2337.0,-290.66278,531.24,0.32344034,0.10704879
0.51357806,1059.0,-590.4795,180.75,0.18335344,0.09087464
0.6553963,1976.0,-252.41238,380.08002,0.036668245,0.09592071
0.7200058,1641.0,-281.87766,548.4,0.031783562,0.10635612
0.18347235,2360.0,-263.40884,441.51,0.0048173,0.10426176
0.6132706,2414.0,-230.15942,632.98,0.41041797,0.31635198
0.37136322,801.0,-237.32727,233.31001,0.0,0.024733383
0.62814635,4115.0,-196.78854,591.45,0.28266436,0.44250152
0.61123985,1679.0,-353.30487,323.88998,0.3556236,0.115236886
0.6818843,2653.0,-263.40884,628.43,0.38907012,0.16915314
0.45083234,2595.0,-160.42273,382.76,0.35320354,0.14977069
0.5163643,2026.0,-273.48917,312.42,0.0,0.05987901
0.60585546,684.0,-293.0232,255.17001,0.0,0.06727466
0.686347,1815.0,-266.20975,454.18,0.39673644,0.1607049
0.33382985,2713.0,-341.43176,813.34,0.32162848,0.10927849
0.5897255,2078.0,-273.48917,193.6,0.0,0.13676973
0.06368388,3097.0,-606.4602,321.71,0.37599364,0.06032213
0.5114019,1738.0,-425.24097,440.61,0.0,0.10013789
0.34841123,790.0,-323.7525,156.73,0.025465125,0.07723818
0.7279085,2440.0,-311.00467,482.63,0.33558634,0.374014
0.65099,1856.0,-618.90204,346.06,0.16291071,0.29825306
0.52644986,3332.0,-230.15942,817.48,0.89894265,0.4789153
0.83737844,2579.0,-147.70377,529.52997,0.29211318,0.09526819
0.2250142,1805.0,-237.9046,408.08002,0.0,0.08172852
0.5656473,1635.0,-283.8272,309.21,0.0,0.11756106
0.6464561,2465.0,-395.39246,386.99402,8.21158e-05,0.11575144
0.25119698,1214.0,-642.6691,273.61,0.23487873,0.17319687
0.5680975,3619.0,-368.30023,547.27997,0.12577298,0.12187215
0.608401,3185.0,-315.14072,490.19,0.41975334,0.19125366
0.5860726,1625.0,-123.7742,545.4,0.008191006,0.06829921
0.56137925,1133.0,-252.96307,284.1,0.0,0.23825881
0.6728448,3187.0,-108.96084,544.41,0.1914352,0.19182102
0.69496006,1876.0,-577.86804,296.88,0.43098283,0.35093498
0.8378062,1574.0,-230.03015,253.86,0.1568252,0.11808465
0.40367675,2632.0,-160.42273,486.89,0.401981,0.1701608
0.49217594,2283.0,-370.42548,601.804,0.15436098,0.08287293
0.7564986,1783.0,-239.60513,266.32,0.03282675,0.051412933
0.76526594,3367.0,-135.69774,428.51,0.0021726838,0.19207291
0.33311763,2736.0,-390.47763,624.098,0.29652986,0.07701029
0.6006486,1887.0,-374.48132,466.091,0.0,0.106030606
0.6336039,2621.0,-343.61853,424.16,0.027301973,0.078196846
0.73591375,1170.0,-273.07043,218.77,0.23496334,0.1513339
0.37405336,3240.0,-269.60287,532.72,0.0021742065,0.11767568
0.6088032,1843.0,-184.42087,438.19,0.0,0.25181744
0.7821379,1984.0,-294.64017,232.31999,0.013132679,0.15747507
0.3513863,2238.0,-109.84654,297.75,0.24853562,0.106379
0.42994598,2816.0,-351.66302,475.38,0.48478496,0.17032993
0.41032156,1013.0,-538.55914,280.65,0.37386295,0.07752119
0.6399194,2222.0,-197.17755,426.63,0.24799748,0.08899582
0.7628525,2943.0,-261.50198,699.0,0.9401068,0.6743519
0.6637766,1520.0,-291.67087,407.59,0.36924547,0.13754436
0.4946995,3027.0,-196.78854,539.68,0.003604236,0.13456513
0.6356531,3003.0,-183.56854,605.78,0.07470093,0.10767479
0.5849052,2938.0,-293.1137,642.19,0.48155278,0.26812768
0.8283193,1296.0,-293.0232,277.7,0.0,0.03454668
0.39382008,3192.0,-241.49243,450.17,0.32737264,0.19808686
0.06264212,2789.0,-338.01367,448.47,0.0005219835,0.06795855
0.7258315,1460.0,-448.97052,183.14,0.0,0.23750761
0.552214,3446.0,-118.219025,565.66,0.3347984,0.18564218
0.6337474,3093.0,-108.96084,587.73,0.17725222,0.15901528
0.6517107,1588.0,-340.7523,333.41,7.06568e-06,0.09982487
0.15143836,4389.0,-129.42975,739.05,0.47675788,0.024609836
0.7305833,2420.0,-297.68997,281.05,0.0,0.11569255
0.7996011,2688.0,-263.40884,569.26,0.28555992,0.12055358
0.39012614,2681.0,-291.75815,432.58002,0.11923107,0.0973366
0.60143405,2685.0,-357.00702,474.53,0.40111178,0.19554624
0.7026175,2837.0,-335.25708,517.3,0.06624312,0.1760988
0.20310694,2876.0,-128.15285,570.89,0.020451093,0.012393814
0.73127127,2524.0,-346.44556,489.987,0.00016351818,0.14760038
0.76963866,1328.0,-299.21625,317.35,0.0,0.096181534
0.2286118,1230.0,-252.41238,361.82,0.013375311,0.016387703
0.5870124,1083.0,-281.33893,387.41,0.0062167337,0.06554918
0.66103697,2377.0,-430.43643,552.1,0.42163718,0.34315974
0.5661712,1922.0,-395.39246,443.31998,0.00035163178,0.09802048
0.57583606,2058.0,-294.64017,371.35,0.16866428,0.11044139
0.33904484,1537.0,-115.0085,353.43,0.38658652,0.09526536
0.7703104,3517.0,-315.14072,508.63,0.3079888,0.13724047
0.84909576,2228.0,-135.69774,516.45,0.008359742,0.038444165
0.24586797,1808.0,-401.34882,473.62997,0.01124502,0.06509981
0.7603436,2619.0,-358.8145,617.43,0.9382289,0.6924906
0.77555794,2515.0,-273.07043,276.28,0.0038039286,0.19835196
0.697327,2581.0,-237.9046,394.02,0.0,0.23558144
0.88934463,1992.0,-618.90204,347.36,0.42181662,0.1751064
0.69822836,1254.0,-467.36386,310.88,0.27075166,0.23045303
0.6197105,1149.0,-227.80148,275.0,0.00498393,0.08079724
0.33358562,3720.0,-262.03653,702.88,0.7587186,0.17397569
0.49557325,2084.0,-400.74432,297.62,0.010611695,0.054710917
0.73625946,942.0,-284.25726,421.81,0.0,0.25947794
0.3553491,3389.0,-299.7838,572.58,0.04598374,0.081899926
0.6393631,713.0,-243.7851,335.2,0.0,0.059694573
0.82638365,2518.0,-338.74677,560.83,0.13736995,0.14441015
0.64819247,3088.0,-320.67572,664.28,0.22194842,0.13666181
0.26056704,2402.0,-184.42087,421.59003,0.0,0.08329871
0.70860803,1452.0,-425.24097,387.64,0.0,0.07561099
0.84336144,1790.0,-416.26797,396.38,8.651628e-05,0.020549048
0.5248877,3363.0,-108.96084,428.34,0.25275812,0.37709054
0.30923334,1558.0,-267.43295,537.65,0.0070238323,0.036534175
0.4685466,3398.0,-122.063446,627.16,0.015059486,0.009805381
0.6046616,2624.0,-338.01367,635.81,0.3571524,0.35713536
0.579088,2188.0,-266.20975,607.7,0.16336009,0.059735462
0.10512093,3305.0,-606.4602,315.74,0.53279364,0.085420296
0.6459708,2145.0,-401.34882,461.24002,0.067232855,0.022611158
0.46762067,1273.0,-285.53815,370.38,0.2315999,0.3135141
0.41902944,2218.0,-376.82422,437.31,0.455886,0.08719213
0.73675966,3108.0,-338.01367,465.28003,0.10001492,0.16609344
0.6244334,1922.0,-397.63855,364.29,0.16694571,0.27694872
0.66911274,1234.0,-571.2196,223.63,0.0,0.26085004
0.7381554,1970.0,-314.0467,383.27002,0.5032989,0.050453454
0.6710638,2617.0,-108.96084,510.65,0.29057866,0.42180306
0.684475,3707.0,-374.7312,695.684,0.42953575,0.3401221
0.12749934,2196.0,-368.68777,315.66,0.5960957,0.08465957
0.2885944,2506.0,-397.07172,378.96,0.021633768,0.12927522
0.3898603,989.0,-440.299,302.38,0.076681145,0.09263064
0.22849797,2843.0,-109.84654,495.53,0.2382549,0.13721094
0.4896058,3838.0,-338.02228,437.19998,0.31796977,0.171208
0.32511657,1801.0,-131.23068,465.63998,0.0,0.040188555
0.42172918,3714.0,-261.50198,702.27,0.9192337,0.47454384
0.54431057,3167.0,-329.17343,451.81,0.05883574,0.12116323
0.6497008,2287.0,-479.17065,428.41998,0.29760274,0.42766613
0.5697641,2592.0,-172.57062,416.4,0.0848186,0.14678937
0.41034824,2529.0,-135.02675,345.61,0.23147878,0.2270783
0.35282177,2590.0,-128.15285,480.58,0.010151717,0.07070412
0.6957345,1427.0,-416.26797,425.28,0.0058756676,0.114167504
0.7258315,1426.0,-571.2196,249.87999,0.0,0.23750761
0.6270712,2918.0,-353.69125,634.67,0.3879314,0.39279792
0.36779004,2792.0,-364.69986,385.1,0.01100327,0.21146409
0.39023316,975.0,-503.74908,242.29001,0.014834705,0.10253856
0.52619386,2645.0,-470.69324,327.88998,0.041379824,0.28461337
0.08247254,2829.0,-368.68777,331.52,0.45531815,0.06672761
0.5407303,4097.0,-108.96084,546.98,0.005199999,0.15635113
0.09251427,1293.0,-340.2625,213.11,0.0,0.0007065979
0.6400613,3544.0,-375.15216,604.131,0.10829798,0.32613415
0.79424226,1847.0,-320.76462,390.49,0.06525249,0.075824656
0.7396965,3712.0,-340.7523,407.2,0.00013018919,0.18632789
0.5085727,591.0,-303.56976,195.84,7.945965e-05,0.14538677
0.62795746,950.0,-293.0232,296.49,0.0,0.07282332
0.7052014,2951.0,-370.13885,557.69,0.44299078,0.23492944
0.4971397,2709.0,-338.02228,512.23,0.36861187,0.21647654
0.76308435,2986.0,-374.7312,846.92896,0.8404715,0.522629
0.7277462,2804.0,-145.61694,609.03,0.034143247,0.046809446
0.094731785,1053.0,-242.7133,250.98,0.2072883,0.06958807
0.20181458,2358.0,-285.59644,364.81,0.26749423,0.06829632
0.6189067,3984.0,-387.64514,685.94,0.11474162,0.13125388
0.39808017,2155.0,-376.82422,312.66,0.15097606,0.00904032
0.58770776,2092.0,-99.59993,519.98,0.50272346,0.048491795
0.6814066,1490.0,-131.23068,430.2,8.607761e-05,0.117152505
0.76292676,2517.0,-144.0245,373.48,8.322637e-05,0.18141365
0.30427492,1265.0,-237.20526,285.9,0.0,0.0061031464
0.82758266,1678.0,-136.57623,477.26,0.0,0.02633671
0.5652434,2540.0,-376.82422,384.76,0.313026,0.10658024
0.29274204,2509.0,-160.42273,396.58,0.28499407,0.086485
0.4662824,3988.0,-390.04718,771.155,0.4547296,0.17045382
0.059757795,2577.0,-368.68777,305.16998,0.3703694,0.037844982
0.5082462,2420.0,-327.63904,500.75,0.10522406,0.100006744
0.75178766,2650.0,-376.82422,470.59,0.17505038,0.12781626
0.536636,1946.0,-266.20975,445.51,0.035499416,0.021924153
0.30657524,1544.0,-407.03812,369.09,0.25350833,0.12833248
0.76237667,2051.0,-413.40924,387.04,0.07531865,0.10032106
0.30463523,2127.0,-327.63904,407.15,0.011176897,0.031461444
0.4352307,2846.0,-317.73572,383.06,0.13314636,0.18635446
0.35533702,3172.0,-337.66827,562.76,0.028869903,0.1409322
0.617038,2806.0,-225.87646,475.26,0.33362108,0.17095011
0.82532215,2312.0,-123.7742,454.82,0.00058327557,0.053850245
0.13200152,2036.0,-285.59644,271.05,0.2614614,0.08451
0.36182624,2634.0,-201.52792,546.34,0.2858023,0.11661824
0.25668195,1789.0,-353.30487,374.28,0.121292785,0.044376932
0.6315975,3088.0,-387.64514,544.633,0.32740483,0.023678618
0.42699814,2082.0,-160.42273,518.37,0.49662617,0.17429402
0.7896334,3354.0,-358.8145,590.55,0.7793818,0.57631886
0.78733325,1505.0,-273.6083,448.83,0.0,0.08794871
0.41379607,2614.0,-172.57062,383.51,0.09542026,0.039629694
0.4307776,847.0,-440.299,319.58,0.06871891,0.06944429
0.49606442,2156.0,-270.61285,603.5,0.30370477,0.11146007
0.2328538,958.0,-467.36386,160.33,0.22151302,0.0563167
0.40703854,2231.0,-376.82422,366.6,0.17212899,0.022177702
0.15223083,2430.0,-353.1966,525.018,0.043799344,0.0100959735
0.5890855,2951.0,-353.1966,585.414,0.025484739,0.066225104
0.4056692,2031.0,-217.86607,345.43,0.4465601,0.115866505
0.5658897,2925.0,-225.87646,534.64,0.33346042,0.17988214
0.55102515,3112.0,-241.49243,574.01,0.40282622,0.1989796
0.73751956,3249.0,-338.01367,478.15,0.37057865,0.13584118
0.8331251,2807.0,-241.49243,534.16003,0.18180147,0.16238411
0.3329602,2054.0,-237.9046,379.89,0.0,0.14810117
0.40643847,2470.0,-145.61694,359.76,0.17690489,0.06971046
0.53455335,1670.0,-300.14246,261.78,0.0042665135,0.06573655
0.15143836,4172.0,-368.102,885.72003,0.47675788,0.024609836
0.7316279,1410.0,-279.8621,229.78,0.0009691445,0.107464895
0.54848707,2316.0,-314.0467,446.86002,0.2680756,0.054366212
0.67094415,1611.0,-327.37674,295.04,0.0014319934,0.10428057
0.5972915,1066.0,-375.17303,300.41,0.23138215,0.10340114
0.6317014,2403.0,-226.48181,635.35,0.37848318,0.29109204
0.40499818,1809.0,-317.15866,322.27,0.0,0.03384089
0.4157045,941.0,-237.20526,273.31,0.0,0.055656157
0.84390587,1681.0,-337.66827,412.5,0.00030353718,0.041126974
0.52421457,1621.0,-374.48132,424.12302,0.0,0.052056275
0.6713922,2377.0,-306.79654,405.29,0.38573974,0.02902589
0.5272005,964.0,-426.6893,331.69,0.1659795,0.10115307
0.851018,2529.0,-123.7742,488.12,0.000115105715,0.055406112
0.5590736,3448.0,-147.70377,517.66,0.1474399,0.13516451
0.5422198,2399.0,-99.59993,362.82,0.5055072,0.17245528
0.418669,2761.0,-563.4581,326.74,0.38942552,0.06378686
0.73977816,524.0,-448.97052,197.19,0.0,0.26855472
0.80934525,1946.0,-226.48181,472.43,0.18540914,0.17758389
0.47116208,1039.0,-336.3771,253.28,0.0,0.21354666
0.5220844,3357.0,-118.081375,707.85,0.12179718,0.035327252
0.64301616,1836.0,-421.4361,297.63,0.31457677,0.16940232
0.12749934,4466.0,-299.64645,608.68,0.5960957,0.08465957
0.45952,4177.0,-382.74493,625.922,0.0029114708,0.1361176
0.6957345,445.0,-294.11075,187.37,0.0058756676,0.114167504
0.25213775,3296.0,-128.15285,614.15,0.005242269,0.024434464
0.2793053,1685.0,-401.5833,391.165,0.0,0.09324624
0.35133743,1020.0,-474.36856,159.93001,0.0,0.12855853
0.21187432,3636.0,-299.64645,509.69998,0.25001195,0.25244987
0.5543216,2928.0,-387.64905,440.39,0.0061848937,0.16777489
0.48461223,1270.0,-642.6691,270.03,0.4675567,0.0735534
0.70018595,2950.0,-128.15285,515.24,0.37853554,0.16569364
0.79769087,1464.0,-312.72247,127.39,0.15623021,0.12472336
0.5277691,3105.0,-92.242584,478.74002,0.15832335,0.15284596
0.23490982,1496.0,-353.30487,390.1,0.18666767,0.052638054
0.36801445,1768.0,-315.9807,432.15,0.0,0.18386102
0.5777247,3776.0,-183.56854,621.87,0.11738493,0.13117218
0.7498839,1797.0,-261.77164,319.33002,0.0010844369,0.093791
0.73010486,2472.0,-311.00467,436.06,0.32359856,0.21382602
0.6879647,2854.0,-122.82578,334.63,0.0037156781,0.056528714
0.44188052,1039.0,-281.33893,339.55002,0.00165277,0.034132507
0.9174736,2850.0,-563.4581,362.17,0.71072114,0.4025027
0.40801463,2111.0,-109.84654,328.16998,0.2233833,0.0686735
0.50240535,2146.0,-407.03812,424.25,0.1449594,0.19850254
0.18686225,2026.0,-397.07172,370.46,0.0017280114,0.08518956
0.632548,969.0,-242.7133,326.1,0.11016964,0.10657453
0.73161507,1772.0,-123.7742,456.46,0.0047381786,0.16812216
0.59517735,2688.0,-225.87646,572.63,0.07053437,0.024322364
0.7206795,2366.0,-287.94055,468.09,0.39492774,0.054634638
0.5961396,2134.0,-311.00467,377.55002,0.3275702,0.28416008
0.7277462,2781.0,-368.58972,708.197,0.034143247,0.046809446
0.64568436,1438.0,-375.17303,339.59,0.29748857,0.17313492
0.29976898,2961.0,-299.7838,549.1,0.06980471,0.04357658
0.41169193,2915.0,-341.43176,484.58002,0.26802877,0.23479995
0.43277863,1899.0,-273.64133,521.05,0.49709788,0.1598958
0.52606386,1336.0,-351.6481,275.25,0.2633787,0.15932849
0.57414883,2534.0,-357.00702,351.15,0.08023007,0.13287082
0.66911274,1377.0,-282.79755,394.63,0.0,0.26085004
0.26623353,822.0,-237.32727,246.54001,0.0,0.009248401
0.4311808,2050.0,-337.66827,412.33002,0.27245456,0.1692573
0.4639851,2502.0,-172.57062,389.97,0.032902002,0.040586494
0.080277525,4702.0,-116.782745,698.92,0.4449157,0.05211569
0.7587362,2166.0,-348.45395,657.248,0.3163462,0.18039782
0.6294091,3237.0,-183.56854,624.96,0.063052274,0.09344422
0.71406657,1571.0,-340.2625,257.69,0.0,0.13231412
0.6652205,674.0,-279.8621,259.84,0.0,0.05504971
0.7196144,3533.0,-341.43176,558.67,0.40349987,0.3666513
0.6867564,2803.0,-353.69125,678.26996,0.308211,0.4164775
0.46512184,1894.0,-123.7742,372.58002,9.513047e-05,0.023644757
0.67425734,909.0,-237.32727,319.06,7.788624e-05,0.15566224
0.502462,944.0,-449.17493,186.13,0.0027193017,0.085159436
0.56704503,3744.0,-361.9958,709.53503,0.29136083,0.14191873
0.8369087,1076.0,-503.74908,166.26001,0.00017217215,0.044189557
0.17068028,1840.0,-317.15866,329.27,0.0,0.0058757556
0.62795746,1159.0,-243.7851,266.77,0.0,0.07282332
0.8324882,4163.0,-285.59644,316.54,0.016828414,0.1623568
0.39808458,1333.0,-614.1719,324.1,0.46230963,0.107204065
0.53124017,1520.0,-538.55914,363.04,0.083267555,0.020923983
0.69308805,2396.0,-291.67087,493.33002,0.12902266,0.15180583
0.08837684,2204.0,-118.219025,379.52,0.00216947,0.088671684
0.66695124,1704.0,-374.48132,460.116,0.0,0.07166014
0.7607349,2333.0,-376.82422,455.2,0.20298602,0.08497252
0.44898453,2205.0,-327.63904,454.47998,0.1941164,0.11202356
0.36699066,1679.0,-320.76462,236.53,0.17961234,0.079368435
0.31275553,2328.0,-261.77164,430.74,0.062108926,0.17566693
0.6671351,1812.0,-374.48132,408.023,0.0,0.06846904
0.6933781,3283.0,-197.0005,600.81,0.13306017,0.13893306
0.26873422,1930.0,-156.36523,408.7,0.14332688,0.18307061
0.80200535,2291.0,-167.12189,572.02,0.0,0.053063218
0.64221406,3557.0,-261.50198,781.53,0.5016483,0.110388435
0.13890447,4269.0,-239.37135,881.93,0.23254852,0.125885
0.9345973,2696.0,-479.17065,470.45,0.35928833,0.24538712
0.5351952,1956.0,-320.76462,414.01,0.30012506,0.12977913
0.1321854,1390.0,-375.17303,364.78,0.0011974623,0.053907968
0.7545615,1851.0,-346.44556,540.043,0.0029120685,0.098632835
0.53519845,2004.0,-285.59644,244.05,0.24842331,0.119960256
0.8020149,2460.0,-397.63855,293.83,0.33350542,0.109005384
0.17615291,1479.0,-291.67087,375.63,0.03037091,0.01000227
0.8286535,3883.0,-290.66278,562.97003,0.13973027,0.10597108
0.7133069,3328.0,-135.69774,526.27997,0.02978623,0.09277697
0.3604021,2980.0,-197.17755,425.84,0.44051108,0.099235184
0.85534275,2385.0,-421.4361,258.98,0.09108493,0.117231615
0.50988376,1903.0,-118.40811,331.08002,0.13809054,0.110200904
0.4287544,2074.0,-458.6178,361.81,0.2566412,0.13646871
0.45549747,1651.0,-144.0245,435.01,0.0,0.059951697
0.76308435,2947.0,-230.15942,783.77,0.8404715,0.522629
0.3464005,1519.0,-335.27618,437.53,0.0,0.17056145
0.11541938,2052.0,-118.40811,374.82,0.00072757696,0.052164424
0.3943913,3003.0,-118.219025,463.32,0.03695846,0.121874884
0.7092173,2751.0,-241.49243,538.66003,0.40947443,0.21672082
0.6379322,2547.0,-401.34882,380.2,0.08405885,0.033947688
0.42125365,581.0,-474.36856,153.77,0.0,0.14550151
0.67100024,3310.0,-341.43176,594.76996,0.4617362,0.3048681
0.46721786,1797.0,-273.64133,498.88,0.32325807,0.14869334
0.5099531,3697.0,-360.11816,515.99,0.3792789,0.10011576
0.5573641,2635.0,-401.34882,350.5,0.04109957,0.014704356
0.62384814,3408.0,-186.82289,443.05,0.29695913,0.11392239
0.73544395,3058.0,-144.0245,570.76,0.012090601,0.09732601
0.7607861,2934.0,-110.0946,453.51,0.31950754,0.29329437
0.8804389,1988.0,-397.07172,270.54,0.15768853,0.06250471
0.25590065,932.0,-252.41238,361.64,0.025895929,0.019206183
