OBJECTID	PDIV_ID	Af_used_2012	Af_used_irr_2012	Acres_2012	Af_used_mun_2012	Af_used_stk_2012	long_nad83	lat_nad83	county						
3056	52125	0	0	0	0	0	-100.9201352	39.11271691	LG						
3057	27821	54.95272379	54.95272379	63	0	0	-100.8346019	38.13982296	FI						
3058	35603	6.971652688	0	0	0	6.971652688	-100.4767512	37.80782368	GY						
3059	53198	0	0	0	0	0	-101.139784	37.80549095	KE						
3060	21578	139	139	135	0	0	-97.49588998	37.92308169	HV						
3061	46228	158	158	118	0	0	-99.1638989	38.14165002	PN						
3062	15902	60.50372716	60.50372716	62	0	0	-97.7498617	39.62367332	CD						
3063	41465	193	193	150	0	0	-101.2722786	37.86095875	KE						
3064	30528	0	0	0	0	0	-96.49927735	38.3468206	CS						
3065	204	0	0	0	0	0	-97.82307623	38.06448932	RN						
3066	25598	206	206	125	0	0	-101.1163364	37.92676201	KE						
3067	18389	0	0	0	0	0	-100.3812293	37.83487441	GY						
3068	1663	0	0	0	0	0	-97.50823014	38.05859692	HV						
3069	39946	0	0	0	0	0	-97.503644	38.05855893	HV						
3070	12607	0	0	0	0	0	-100.9756259	37.4059614	HS						
3071	42764	0	0	0	0	0	-101.0669752	39.82821094	RA						
3072	15616	0	0	0	0	0	-99.12942378	38.11443428	PN						
3073	11220	0	0	0	0	0	-97.33665659	37.68530108	SG						
3074	11276	206.1251922	206.1251922	130	0	0	-98.76112741	38.01759973	SF						
3075	8932	171	171	120	0	0	-100.9203046	38.53779629	SC						
3076	28390	0	0	0	0	0	-101.6149353	37.62232396	ST						
3077	9362	0	0	0	0	0	-101.5313151	38.55005718	WH						
3078	52784	0	0	0	0	0	-99.44639226	37.8743302	ED						
3079	47992	0	0	0	0	0	-102.0299003	37.18483947	MT						
3080	31794	61.13223529	61.13223529	120	0	0	-98.02771615	38.16614174	RN						
3081	45613	0	0	0	0	0	-97.34548793	37.80144521	SG						
3082	49950	0	0	0	0	0	-97.34679594	37.80172521	SG						
3083	15849	0	0	0	0	0	-100.7701679	37.69344414	HS						
3084	21012	201.3061184	201.3061184	130	0	0	-101.8124503	38.78905069	WA						
3085	48488	0	0	0	0	0	-101.8207244	37.74140078	HM						
3086	2679	0	0	0	0	0	-97.50091603	38.20223345	MP						
3087	2303	160	160	125	0	0	-101.161072	37.41707322	GT						
3088	6223	0	0	0	0	0	-97.50823014	38.05859692	HV						
3089	17557	0	0	0	0	0	-96.93198133	38.68117653	DK						
3090	34899	577	577	320	0	0	-100.4394635	37.34726131	ME						
3091	44565	179	179	80	0	0	-100.8256148	39.11614803	LG						
3092	31481	53	53	38	0	0	-100.0734542	38.89303023	TR						
3093	50120	164.9002151	164.9002151	171	0	0	-97.71075384	38.14930002	RN						
3094	26725	0	0	0	0	0	-100.3730478	38.93723867	GO						
3095	975	0	0	0	0	0	-97.22602847	37.37816855	SU						
3096	12974	0	0	0	0	0	-101.6714667	37.61190368	ST						
3097	23763	0	0	0	0	0	-100.8340568	38.63986889	SC						
3098	11646	0	0	0	0	0	-100.9712501	37.55479651	HS						
3099	8369	0	0	0	0	0	-101.008578	37.51045866	HS						
3100	16420	104.8632657	104.8632657	77	0	0	-100.431676	37.92957079	GY						
3101	31670	380	380	164	0	0	-100.7879775	37.84744323	FI						
3102	545	0	0	0	0	0	-101.8664048	39.42045751	SH						
3103	50765	124	124	86	0	0	-99.64882753	39.91512294	NT						
3104	22524	0	0	0	0	0	-101.002148	38.05384103	FI						
3105	34301	0	0	0	0	0	-100.0231164	37.72032555	FO						
3106	47866	452.8757009	0	0	0	0	-100.0235838	37.72773935	FO						
3107	28870	232	232	120	0	0	-101.5433149	39.55803759	SH						
3108	28634	0	0	0	0	0	-100.9282804	38.08467514	FI						
3109	32274	0	0	0	0	0	-101.7950724	39.78888282	CN						
3110	43037	0	0	0	0	0	-101.6339832	38.67478738	GL						
3111	44858	0.527848618	0	0	0	0	-96.30987538	39.18672696	WB						
3112	46735	0	0	0	0	0	-101.1804419	38.52985832	WH						
3113	41812	142.8369408	142.8369408	124	0	0	-101.1558728	38.62461686	WH						
3114	46689	0	0	0	0	0	-98.61310423	37.64676105	PR						
3115	44088	0	0	0	0	0	-101.5459651	38.50776659	WH						
3116	26584	150	150	120	0	0	-101.9770471	39.27291033	SH						
3117	20622	182	182	122	0	0	-98.53263883	37.64492014	PR						
3118	40549	0	0	0	0	0	-100.9395429	37.02705496	SW						
3119	32033	0	0	0	0	0	-97.89532705	38.05074125	RN						
3120	42828	251	251	260	0	0	-100.6617399	37.4948659	HS						
3121	23779	43.75005754	43.75005754	65	0	0	-100.9773683	38.31526984	SC						
3122	51044	366	366	240	0	0	-101.0443869	37.5470753	HS						
3123	3636	0	0	0	0	0	-99.9465859	37.77148498	FO						
3124	37041	46	46	50	0	0	-97.45232197	38.30795195	MP						
3125	5966	0	0	0	0	0	-98.96309689	38.81573081	RS						
3126	22485	0	0	0	0	0	-98.03175771	38.10322124	RN						
3127	16929	0	0	0	0	0	-98.03330076	38.10525523	RN						
3128	5773	0	0	0	0	0	-96.57844481	39.23111447	RL						
3129	28358	0	0	0	0	0	-98.17486659	37.63422312	KM						
3130	19896	0	0	0	0	0	-97.66161027	39.14607764	OT						
3131	27449	144	144	142	0	0	-101.6354088	37.93956417	HM						
3132	20084	0	0	0	0	0	-100.8528335	39.88172412	RA						
3133	43545	0	0	0	0	0	-100.0940382	39.40133417	GH						
3134	49592	0	0	0	0	0	-99.33131715	39.67182754	PL						
3135	34087	337.9581465	337.9581465	320	0	0	-101.5616511	37.64131301	ST						
3136	14156	70	70	41	0	0	-102.0122211	39.73600331	CN						
3137	46282	0	0	0	0	0	-97.02115132	37.04265065	CL						
3138	36266	0	0	0	0	0	-94.61564541	39.14971262	WY						
3139	45656	38.12785598	0	0	38.12785598	0	-99.60554492	39.23275668	RO						
3140	21973	0	0	0	0	0	-97.18381236	39.39726602	CY						
3141	11856	11.06947654	0	0	11.06947654	0	-96.53487408	38.38767396	CS						
3142	24946	0	0	0	0	0	-101.6728059	37.33136731	MT						
3143	32477	462	462	260	0	0	-100.7654669	37.82543335	FI						
3144	34506	0	0	0	0	0	-99.32704702	39.42489962	RO						
3145	741	0	0	0	0	0	-98.95618506	38.46365059	BT						
3146	51085	192.8780332	192.8780332	120	0	0	-99.20005922	37.62705729	KW						
3147	27442	137.3277971	137.3277971	120	0	0	-97.25649647	39.48588661	CY						
3148	29291	0	0	0	0	0	-97.31957577	37.50101685	SG						
3149	24623	0	0	0	0	0	-100.444864	37.79182901	GY						
3150	8616	0	0	0	0	0	-101.0519796	38.32813568	SC						
3151	31470	0	0	0	0	0	-101.50652	38.63408143	WH						
3152	19006	0	0	0	0	0	-99.55010766	38.47999132	RH						
3153	38785	0	0	0	0	0	-96.21374405	39.23417337	PT						
3154	32470	0	0	0	0	0	-101.2264927	37.9157549	KE						
3155	16609	0	0	0	0	0	-99.02786599	39.70754321	SM						
3156	41012	38.64158772	38.64158772	26	0	0	-99.21641855	38.46210312	RH						
3157	53259	111	111	99	0	0	-99.99829448	39.49812403	GH						
3158	29659	0	0	0	0	0	-97.19940904	37.45210029	SU						
3159	4374	447.8599114	447.8599114	500	0	0	-99.79107594	37.63159051	FO						
3160	23893	255	255	250	0	0	-100.6972534	37.91540118	FI						
3161	23289	202.9166667	202.9166667	128	0	0	-99.03620845	37.87103089	ED						
3162	6862	45.4778411	45.4778411	54	0	0	-100.6452415	38.61885358	LE						
3163	15863	197.9739206	0	0	197.9739206	0	-100.3425261	37.81723549	GY						
3164	26239	0.009513551	0	0	0	0	-97.40924173	37.59398916	SG						
3165	48815	0	0	0	0	0	-97.32222436	37.71911725	SG						
3166	54632	134	134	136	0	0	-100.9521833	37.9204538	FI						
3167	14235	74.43893068	0	0	74.43893068	0	-98.23986518	38.73380926	EW						
3168	26314	0	0	0	0	0	-98.08552547	39.43745622	MC						
3169	40004	419.3941403	419.3941403	250	0	0	-100.8031414	37.22089006	SW						
3170	53621	0	0	0	0	0	-97.32994243	37.72163917	SG						
3171	16061	0	0	0	0	0	-101.8168026	39.22229186	SH						
3172	20844	110.1116768	110.1116768	76	0	0	-97.68989234	38.27544587	MP						
3173	13317	286	286	98	0	0	-101.5415482	37.92933511	KE						
3174	48734	0	0	0	0	0	-100.7742801	38.06684767	FI						
3175	25907	0	0	0	0	0	-97.3914494	37.840382	SG						
3176	37692	0	0	0	0	0	-100.5809196	39.15879732	SD						
3177	31972	0	0	0	0	0	-98.24104984	37.63201095	KM						
3178	18080	0	0	0	0	0	-100.9570312	38.01577441	FI						
3179	711	39.28912294	0	0	39.28912294	0	-98.53585097	38.51831105	BT						
3180	3372	332	332	377	0	0	-101.7913634	37.20013362	MT						
3181	30491	0	0	0	0	0	-101.0500958	38.04053936	FI						
3182	39330	53	53	44	0	0	-101.7725116	39.82604274	CN						
3183	14644	405	405	325	0	0	-102.0316992	37.8593521	HM						
3184	30781	117	117	126	0	0	-100.6435759	38.11120363	FI						
3185	21744	283	283	240	0	0	-100.2886923	37.65807614	GY						
3186	39935	0	0	0	0	0	-100.338249	37.66071833	GY						
3187	12643	0	0	0	0	0	-101.0779343	39.82718776	RA						
3188	9377	0	0	0	0	0	-97.42845444	37.78473011	SG						
3189	41788	0	0	0	0	0	-101.8853716	37.52241809	ST						
3190	30572	256	256	182	0	0	-101.4289666	38.03174718	KE						
3191	42973	0	0	0	0	0	-100.2471025	38.14536034	FI						
3192	32461	573.1515324	0	0	573.1515324	0	-100.8862856	37.92242534	FI						
3193	24357	68.92199195	0	0	0	0	-97.8829006	38.07929698	RN						
3194	40344	21.86766344	21.86766344	31	0	0	-101.5096724	38.46697812	WH						
3195	30134	0	0	0	0	0	-101.5383275	38.47359762	WH						
3196	53304	132.3457654	132.3457654	106	0	0	-98.00082154	38.08253122	RN						
3197	52707	0	0	0	0	0	-101.5185837	38.73587269	WA						
3198	5402	55.16666667	55.16666667	90	0	0	-99.22129211	38.00454938	PN						
3199	29124	145.7546547	145.7546547	219	0	0	-101.5507639	38.5470957	WH						
3200	18789	94	94	112	0	0	-100.985707	38.54026735	SC						
3201	39093	212.9786313	212.9786313	220	0	0	-100.6265926	39.38165493	SD						
3202	43486	0	0	0	0	0	-101.502064	38.66978884	WH						
3203	43316	17.46135504	17.46135504	27	0	0	-99.71259379	39.11697815	TR						
3204	38124	0	0	0	0	0	-100.8528189	37.63496324	HS						
3205	53356	0	0	0	0	0	-101.2768461	37.8186644	KE						
3206	50988	66	66	240	0	0	-101.2953667	38.00930931	KE						
3207	11782	0	0	0	0	0	-101.2558061	38.58094297	WH						
3208	1404	0	0	0	0	0	-99.6594094	38.15136682	HG						
3209	20781	177.9776646	177.9776646	133	0	0	-100.8813776	38.48908889	SC						
3210	51559	109.4187221	109.4187221	136	0	0	-97.33813052	39.60694959	WS						
3211	50227	0	0	0	0	0	-100.6228999	37.62730272	GY						
3212	19667	0	0	0	0	0	-100.0843076	39.35381042	GH						
3213	44034	0	0	0	0	0	-97.24361843	37.6778396	SG						
3214	33581	0.659657328	0	0	0.659657328	0	-99.89643932	38.9990284	TR						
3215	41054	141	141	130	0	0	-99.27322614	37.83604017	ED						
3216	23468	196.2596401	196.2596401	134	0	0	-97.18319913	37.33621268	SU						
3217	34346	223	223	130	0	0	-101.3335599	39.5189199	TH						
3218	44764	65.75	65.75	55	0	0	-98.78809084	38.09860611	SF						
3219	1675	58.52368107	58.52368107	62	0	0	-98.85235562	38.45584217	BT						
3220	47926	143.0208899	143.0208899	74	0	0	-99.68218902	38.23491626	HG						
3221	28198	0	0	0	0	0	-101.9084077	37.33179973	MT						
3222	21714	0	0	0	0	0	-101.8730591	39.42589337	SH						
3223	15322	159	159	118	0	0	-100.2412986	37.31433714	ME						
3224	33747	1.757551764	0	0	1.757551764	0	-97.00596645	37.5034591	BU						
3225	15766	167	167	123	0	0	-99.96098595	37.62247281	FO						
3226	7258	126	126	132	0	0	-101.2098446	37.82789166	KE						
3227	42140	0	0	0	0	0	-98.75751254	39.58639095	SM						
3228	24038	22.4243596	0	0	0	22.4243596	-99.95731997	37.71541903	FO						
3229	40086	27.19954826	0	0	0	27.19954826	-99.95739602	37.7166658	FO						
3230	50454	0	0	0	0	0	-98.36007003	37.81702602	RN						
3231	45903	0	0	0	0	0	-100.9073193	39.21935524	TH						
3232	20018	459	459	500	0	0	-100.8370708	37.64922916	HS						
3233	713	0	0	0	0	0	-101.910466	37.22080946	MT						
3234	49994	3.141619943	3.141619943	16	0	0	-97.88808792	39.95458169	RP						
3235	48253	192.4376479	192.4376479	130	0	0	-98.92666968	38.09832168	PN						
3236	43337	0	0	0	0	0	-101.1774271	37.91639082	KE						
3237	46947	338	338	260	0	0	-100.525923	37.12432322	ME						
3238	28762	0	0	0	0	0	-100.3195287	37.77738865	GY						
3239	36508	187	187	115	0	0	-99.26214987	37.56119888	KW						
3240	44675	0	0	0	0	0	-100.8148575	38.53762872	SC						
3241	4958	17.04460014	17.04460014	89	0	0	-97.88137759	39.95356452	RP						
3242	46044	197.4245898	197.4245898	130	0	0	-100.2954908	37.78872147	GY						
3243	7430	144	144	120	0	0	-101.1763755	39.31195404	TH						
3244	33248	272	272	140	0	0	-100.7045256	37.68918394	HS						
3245	41387	0	0	0	0	0	-101.2812238	37.65630585	GT						
3246	4257	105	105	118	0	0	-100.8983988	39.30890517	TH						
3247	11607	0	0	0	0	0	-97.4072576	37.62565538	SG						
3248	39300	320.4685577	320.4685577	320	0	0	-100.856921	37.77266376	FI						
3249	32786	167.4047341	167.4047341	130	0	0	-99.21033753	37.87984587	ED						
3250	49951	522	522	240	0	0	-101.3626294	37.50566216	GT						
3251	4682	305	305	250	0	0	-100.9455324	37.69254405	HS						
3252	44513	95.62959758	95.62959758	65	0	0	-98.31733576	38.2715292	RC						
3253	5665	33	33	18	0	0	-101.6375257	37.38600051	MT						
3254	40871	0	0	0	0	0	-101.9370191	37.25832294	MT						
3255	17277	0	0	0	0	0	-101.1349155	37.58354164	GT						
3256	45310	213.7786903	213.7786903	130	0	0	-98.02199477	37.79466051	RN						
3257	17201	0	0	0	0	0	-101.6508559	37.41765688	ST						
3258	6744	121	121	77	0	0	-101.651219	37.41869586	ST						
3259	12722	127	127	75	0	0	-101.7330494	37.9747932	HM						
3260	937	274.9354766	274.9354766	250	0	0	-100.1800795	37.41267732	ME						
3261	7839	0	0	0	0	0	-99.37541206	39.40313032	RO						
3262	1978	94	94	130	0	0	-97.72481733	37.94521833	RN						
3263	51767	24.48972076	24.48972076	20	0	0	-100.5217507	38.639097	LE						
3264	53313	0	0	0	0	0	-100.9784141	38.48738865	SC						
3265	11974	62	62	60	0	0	-100.5530616	39.56046403	SD						
3266	35935	84.38427379	0	0	84.38427379	0	-96.59257709	39.8001376	MS						
3267	44552	0	0	0	0	0	-97.73160506	37.99423143	RN						
3268	23309	0	0	0	0	0	-100.0089988	37.72693042	FO						
3269	29141	52.80327512	0	0	52.80327512	0	-101.3724364	37.60137175	GT						
3270	9835	47.24196028	47.24196028	39	0	0	-101.0709162	38.31878171	SC						
3271	12353	0	0	0	0	0	-101.0708963	38.31379576	SC						
3272	4833	0	0	0	0	0	-101.604374	37.47638026	ST						
3273	42877	198.8436433	198.8436433	130	0	0	-99.14633083	37.6556917	KW						
3274	14422	299	299	120	0	0	-100.7612819	37.28559535	SW						
3275	34035	84	84	120	0	0	-100.3283484	37.84724312	GY						
3276	19651	251	251	130	0	0	-101.516838	37.0104062	SV						
3277	11362	0	0	0	0	0	-99.28829139	39.67075579	PL						
3278	5967	4.915246539	0	0	4.915246539	0	-100.7013105	37.20484006	SW						
3279	2845	46.20823628	46.20823628	187	0	0	-101.4172266	38.66284156	WH						
3280	2245	0.060610524	0	0	0	0	-97.35036278	37.67068441	SG						
3281	24795	157	157	118	0	0	-99.54302371	38.21540749	PN						
3282	41133	164	164	122	0	0	-101.9000364	39.59718467	CN						
3283	9097	0	0	0	0	0	-101.5379213	37.30019339	SV						
3284	1537	0	0	0	0	0	-101.5556362	37.28071149	SV						
3285	36753	43.68155998	43.68155998	66	0	0	-101.0821909	38.65486617	SC						
3286	39333	292	292	245	0	0	-100.8305221	37.6203093	HS						
3287	39497	172	172	121	0	0	-101.1401098	37.2936908	SV						
3288	48077	0	0	0	0	0	-100.4367776	37.63482785	GY						
3289	11499	214.5	214.5	130	0	0	-99.14632461	37.91624569	ED						
3290	11078	75.05270814	75.05270814	40	0	0	-101.8901589	38.81238392	WA						
3291	32739	214	214	130	0	0	-99.11396041	38.01096717	PN						
3292	11796	0	0	0	0	0	-100.9481072	37.0464257	SW						
3293	1792	0	0	0	0	0	-100.5312212	39.99824691	DC						
3294	49677	182.9980574	182.9980574	125	0	0	-100.4924395	39.4355594	SD						
3295	41994	0	0	0	0	0	-101.7422656	37.57046158	ST						
3296	37738	0	0	0	0	0	-99.376152	39.41252931	RO						
3297	3569	275	275	136	0	0	-100.9939151	37.82571068	FI						
3298	48031	345	345	250	0	0	-100.5386479	37.71513595	GY						
3299	3325	0	0	0	0	0	-101.1839842	38.55479668	WH						
3300	3477	437	437	303	0	0	-100.5939521	37.54050391	GY						
3301	15592	0	0	0	0	0	-101.6170982	37.61318715	ST						
3302	37491	25.10564645	25.10564645	80	0	0	-101.4752035	38.51657976	WH						
3303	42964	0	0	0	0	0	-99.21931785	37.88740284	ED						
3304	41476	37.35265505	0	0	37.35265505	0	-94.7054316	37.17027929	CK						
3305	48017	0	0	0	0	0	-101.0680709	37.27124419	SV						
3306	47365	287.5424657	287.5424657	120	0	0	-100.2514197	37.4300843	ME						
3307	46099	24.85798724	24.85798724	40	0	0	-96.31011534	39.18117703	WB						
3308	10614	0	0	0	0	0	-101.3817027	38.02058691	KE						
3309	38842	0	0	0	0	0	-97.53670736	37.95118558	HV						
3310	43477	158	158	121	0	0	-100.677567	39.41975757	SD						
3311	7516	57.68820719	57.68820719	41	0	0	-100.9344232	38.48187615	SC						
3312	14231	151.9243458	0	0	151.9243458	0	-100.3340679	37.28085992	ME						
3313	18859	0	0	0	0	0	-98.99621173	38.23077854	PN						
3314	50411	26	26	100	0	0	-100.6986528	39.18743708	SD						
3315	52199	0	0	0	0	0	-101.1449522	37.87602921	KE						
3316	1941	6.481490006	6.481490006	65	0	0	-99.22037059	38.46748714	RH						
3317	11590	0	0	0	0	0	-94.86645265	39.06267893	WY						
3318	15194	41.85870229	0	0	0	41.85870229	-99.12357503	37.7334167	KW						
3319	11397	0	0	0	0	0	-100.1004684	37.79515549	FO						
3320	48786	145.5757386	0	0	145.5757386	0	-97.18997735	37.3614165	SU						
3321	21050	0	0	0	0	0	-99.64616851	37.61893604	FO						
3322	51278	0	0	0	0	0	-99.89954542	39.00079637	TR						
3323	21529	121	121	120	0	0	-100.8887289	38.55315179	SC						
3324	13655	0	0	0	0	0	-101.5612035	37.4238574	ST						
3325	11256	0	0	0	0	0	-96.60283656	39.84271155	MS						
3326	54799	51.9132978	0	0	51.9132978	0	-97.59383116	38.92859129	SA						
3327	51055	160	160	80	0	0	-101.8259724	37.99013293	HM						
3328	16613	0	0	0	0	0	-99.52457613	38.22577027	PN						
3329	20635	298.1516092	298.1516092	250	0	0	-101.6261983	37.61313707	ST						
3330	51790	362	362	130	0	0	-100.8528176	38.04369257	FI						
3331	21307	12.94794246	0	0	0	12.94794246	-100.1693249	37.78673987	FO						
3332	20407	0	0	0	0	0	-100.6156676	37.67453652	GY						
3333	51849	0	0	0	0	0	-100.3625832	39.11148105	GO						
3334	31261	0	0	0	0	0	-95.70576401	39.09972948	SN						
3335	40576	0	0	0	0	0	-96.30087833	39.1984028	PT						
3336	26149	0	0	0	0	0	-101.3679694	38.55583433	WH						
3337	25109	3.387437817	0	0	3.387437817	0	-99.3185018	38.6570228	RH						
3338	33918	318.2374766	318.2374766	118	0	0	-101.0710052	37.9884331	FI						
3339	50388	0	0	0	0	0	-99.28573917	38.46713015	RH						
3340	49057	29.99898727	29.99898727	34	0	0	-100.3797216	37.62766865	GY						
3341	31547	39.80469601	0	0	39.80469601	0	-95.31447008	39.40268827	JF						
3342	22815	195	195	126	0	0	-99.17342671	37.78786325	ED						
3343	12468	0	0	0	0	0	-98.53175951	37.96586088	SF						
3344	9106	0	0	0	0	0	-100.8851456	38.26606971	SC						
3345	2990	0	0	0	0	0	-94.70553707	39.09411935	WY						
3346	21646	161	161	124	0	0	-99.62498594	37.49265156	FO						
3347	17161	14.89238947	14.89238947	8	0	0	-101.4514468	38.61193663	WH						
3348	18770	123.4166667	123.4166667	100	0	0	-98.59793205	37.54714694	PR						
3349	55016	554.5427204	554.5427204	246	0	0	-101.8895128	38.84713081	WA						
3350	46142	0	0	0	0	0	-99.14728673	38.48573101	RH						
3351	10761	146.75	146.75	112	0	0	-99.04501153	38.00383313	PN						
3352	19327	0	0	0	0	0	-100.3730967	38.92915283	GO						
3353	40445	217	217	180	0	0	-101.2454079	39.50016086	TH						
3354	40072	0	0	0	0	0	-101.0907146	37.87823427	FI						
3355	6497	0	0	0	0	0	-99.33417366	39.77194767	PL						
3356	11752	76	76	80	0	0	-97.80493048	39.96910079	RP						
3357	773	0	0	0	0	0	-98.37272445	38.37433146	RC						
3358	42312	1.559608533	0	0	0	0	-97.94426006	38.09320101	RN						
3359	8923	188	188	70	0	0	-101.4483419	39.68681693	CN						
3360	1526	0	0	0	0	0	-100.652038	37.55847609	GY						
3361	37607	152	152	126	0	0	-97.81922247	38.52568784	MP						
3362	17455	0	0	120	0	0	-101.7756584	38.78206411	WA						
3363	44979	0	0	0	0	0	-98.41127354	38.25050281	RC						
3364	15460	182	182	125	0	0	-101.867154	38.0009129	HM						
3365	14444	40.99726562	40.99726562	130	0	0	-98.35767806	37.91561502	RN						
3366	24504	251	251	256	0	0	-99.6807086	37.61234828	FO						
3367	47391	5.721326619	5.721326619	5	0	0	-100.3754642	38.55336572	LE						
3368	14038	0	0	0	0	0	-98.8055337	38.28183079	BT						
3369	12501	123	123	92	0	0	-101.2225472	39.45359174	TH						
3370	50168	0	0	0	0	0	-99.65146811	38.81524506	TR						
3371	20047	0	0	0	0	0	-97.83885957	39.27435222	OT						
3372	54090	137	137	120	0	0	-100.97647	39.22711592	TH						
3373	31798	509.8004916	509.8004916	625	0	0	-100.7213468	37.22275942	SW						
3374	6372	0	0	0	0	0	-97.18261664	37.84671456	SG						
3375	33137	123	123	70	0	0	-101.4053509	39.70540707	RA						
3376	4198	369	369	240	0	0	-101.2490564	38.01680014	KE						
3377	19782	15.97898733	0	0	0	15.97898733	-97.12780763	38.68385495	DK						
3378	53603	41.27499992	41.27499992	80	0	0	-99.56366016	38.47367539	RH						
